Archivo;Fallo
clean_shrug.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. La postura del modelo es la de una preparación para una sentadilla (back squat) o un peso muerto, con la barra apoyada sobre los trapecios y una ligera flexión de rodillas y cadera. Esto no corresponde con la ejecución estándar ni la biomecánica de un ""shrug"" (encogimiento de hombros), que implicaría una elevación vertical de los hombros con un torso predominantemente erguido. El ejercicio mostrado no se alinea con el nombre de archivo 'clean_shrug.png' si este implica la realización del ejercicio de encogimiento de hombros."
close_grip_barbell_bench_press.png;BIOMECÁNICA/ANATOMÍA - Las muñecas del modelo están en hiperextensión (dobladas hacia atrás) bajo la carga. Esta postura no es una alineación biomecánica óptima, comprometiendo la integridad de la articulación y desviándose de la ejecución real estándar ideal para la seguridad y eficiencia en un levantamiento tan exigente como el press de banca.
close_grip_dumbbell_press.png;Sujeto Incorrecto: El nombre del archivo indica 'close_grip_dumbbell_press', un ejercicio de empuje (press) que típicamente se realiza tumbado y trabaja pecho/tríceps. La imagen muestra una flexión de bíceps (curl) realizada de pie e inclinado, lo cual es un ejercicio fundamentalmente diferente en ejecución y músculos objetivo. La imagen no se corresponde con la ejecución real estándar del ejercicio indicado en su nombre.
close_grip_ez_bar_press.png;Postura de muñecas biomecánicamente subóptima. Las muñecas de la modelo presentan una ligera hiperextensión (dorsiflexión) al sujetar la barra. Desde una perspectiva biomecánica estricta, esta posición compromete la integridad articular de la muñeca y es una incoherencia con una técnica de levantamiento segura y eficiente, que debería priorizar una posición más neutra para la transferencia de fuerza y la prevención de lesiones.
close_grip_front_lat_pulldown.png;Modelo flotando en el aire sin ningún punto de apoyo visible ni sombra de contacto. Un ejercicio de jalón al pecho (lat pulldown) requiere un anclaje firme (normalmente un asiento con almohadillas para las rodillas o los pies firmemente plantados en el suelo) para contrarrestar la fuerza de tracción de la máquina y permitir la ejecución biomecánica correcta y estable. La ausencia de este soporte y de una sombra de contacto es una falla crítica de gravedad/levitación.
conan_s_wheel.png;BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto: La ejecución del ejercicio muestra una ligera hiperextensión lumbar (arqueo de la espalda baja). La forma estándar y óptima del ab wheel rollout, para maximizar la activación del core y proteger la zona lumbar, exige mantener una columna vertebral neutra o con una ligera flexión, lo cual no se observa plenamente en la imagen.
concentration_curls.png;"Incoherencia biomecánica. La ejecución del ejercicio mostrado no se corresponde con la forma estándar y ampliamente aceptada de un ""concentration curl"" (curl de concentración). Un curl de concentración clásico se realiza sentado, con el codo apoyado en la cara interna del muslo para maximizar el aislamiento del bíceps, lo cual no se observa en la imagen. El ejercicio en la imagen es una variación de un curl de bíceps de pie o inclinado, no el ejercicio específico al que hace referencia el nombre del archivo 'concentration_curls.png'."
cross_body_hammer_curl.png;Las sombras de contacto bajo los pies son excesivamente difusas y carecen de la definición nítida necesaria para indicar un apoyo real inequívoco. Existe una inconsistencia en la calidad y nitidez de la sombra entre ambos pies (siendo la del pie izquierdo del modelo más difusa), lo que genera una sutil incoherencia en la percepción de la gravedad y el contacto firme con la superficie.
cross_over___with_bands.png;GRAVEDAD/LEVITACIÓN (CRÍTICO): Falta de contexto de suelo/apoyo. El modelo está suspendido en un fondo blanco sin ninguna indicación de una superficie sólida o sombra de contacto que demuestre que está apoyada en el suelo. Para un ejercicio que requiere una base estable, esta ausencia total de referencia terrestre implica una violación de la física gravitatoria.
crossover_reverse_lunge.png;"BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. La imagen se titula 'crossover_reverse_lunge.png', indicando que debería representar un ""lunge inverso cruzado"". Sin embargo, la ejecución mostrada es la de un lunge inverso estándar, donde el pie trasero se coloca directamente detrás del pie delantero. En un lunge inverso cruzado, el pie trasero debería cruzar por detrás y hacia el lado opuesto del pie delantero, lo cual no ocurre en la imagen. La ejecución visual no coincide con el ejercicio especificado en el nombre del archivo."
decline_close_grip_bench_to_skull_crusher.png;BIOMECÁNICA/ANATOMÍA - Sujeto Incorrecto. El ejercicio representado en la imagen (una variante de remo con barra apoyado en banco) no corresponde en absoluto con el descrito en el nombre del archivo 'decline_close_grip_bench_to_skull_crusher'. Son ejercicios distintos con biomecánicas y equipos diferentes.
decline_dumbbell_triceps_extension.png;BIOMECÁNICA/ANATOMÍA (CRÍTICO) - El ejercicio representado en la imagen (posición de remo o peso muerto con mancuernas) NO corresponde con la descripción 'decline dumbbell triceps extension'.
decline_ez_bar_triceps_extension.png;Incoherencia crítica entre el nombre de archivo proporcionado ('decline_ez_bar_triceps_extension.png') y el ejercicio representado en la imagen. La imagen muestra claramente a un individuo ejecutando una posición inicial para un remo con barra o un peso muerto rumano, lo cual no guarda ninguna similitud con una extensión de tríceps con barra EZ en banco declinado. Esta falta de correspondencia es una falla de categorización y precisión fundamental.
decline_oblique_crunch.png;"El ejercicio representado en la imagen no se corresponde con la denominación ""decline oblique crunch"", ya que la modelo se encuentra realizando un crunch oblicuo sobre una superficie plana y no en un banco de declinación, lo cual es un requisito fundamental para la ejecución estándar de un ""decline crunch"". Además, se observa una falta de sombra de contacto adecuada y convincente bajo la región lumbar y glútea de la modelo, lo que sugiere una ligera levitación o una falta de apoyo firme y con peso contra la superficie, violando las leyes básicas de la gravedad y el contacto."
decline_push_up.png;"CRÍTICO - El modelo está completamente flotando en el aire. No hay puntos de apoyo visibles para las manos (que deberían estar en el suelo o en un objeto firme) ni para los pies (que deberían estar elevados sobre una superficie). Las sombras proyectadas confirman una levitación, no un apoyo. La ejecución de un ""decline push-up"" es biomecánicamente imposible en esta posición estática sin ningún contacto con una superficie."
decline_reverse_crunch.png;El ejercicio mostrado no corresponde con el nombre de archivo 'decline_reverse_crunch'. La imagen representa una variación de abdominal o crunch estándar, mientras que un 'decline reverse crunch' implica el uso de un banco declinado y/o un movimiento de elevación de piernas/caderas, lo cual no se observa en la ejecución del modelo.
deficit_deadlift.png;BIOMECÁNICA/ANATOMÍA - La modelo presenta una flexión lumbar y torácica significativa (espalda redondeada), lo cual es una forma incorrecta y biomecánicamente desaconsejable para la ejecución estándar y segura de un peso muerto (deadlift). Una postura neutral de la columna es fundamental para este ejercicio.
depth_jump_leap.png;Discrepancia en la representación de las sombras. Aunque el modelo está en el aire y proyecta una sombra, la intensidad y definición de esta es notablemente inferior y más difusa que la de los cajones de plyo. Esta inconsistencia lumínica crea una disonancia visual que afecta la percepción realista de la gravedad y la integración espacial del sujeto en el entorno, incumpliendo los estándares de consistencia gráfica.
donkey_calf_raises.png;"Incoherencia: El ejercicio biomecánicamente representado en la imagen es una Hiperextensión o Extensión de Espalda (Back Extension), NO un ""Donkey Calf Raise"". La discordancia entre el contenido visual del ejercicio y el nombre del archivo 'donkey_calf_raises.png' constituye una incoherencia crítica que afecta la integridad del control de calidad."
double_kettlebell_jerk.png;"El ejercicio representado en la imagen (una sentadilla o preparación para un swing/clean con kettlebells bajas) NO corresponde a la ejecución real estándar del ""double kettlebell jerk"", según lo sugiere el nombre del archivo. No se observa ninguna fase del jerk (rack position, dip, drive, catch overhead)."
double_kettlebell_push_press.png;GRAVEDAD/LEVITACIÓN: Los kettlebells están levitando, no apoyan directamente sobre el suelo y sus sombras son inconsistentes, indicando una falta de contacto físico real con la superficie.
double_kettlebell_windmill.png;"BIOMECÁNICA/ANATOMÍA (CRÍTICO) - El ejercicio mostrado no corresponde al ""double kettlebell windmill"" indicado en el nombre del archivo. La postura actual es una inclinación hacia adelante (hinge) con dos kettlebells, similar al inicio de un peso muerto rumano o un swing, no la rotación y flexión lateral característica de un windmill."
downward_facing_balance.png;Biomecánica/Anatomía (CRÍTICO) - Alineación lumbar subóptima. Se observa una lordosis lumbar excesiva (arco pronunciado en la espalda baja), lo que desvía la columna vertebral de una posición neutra ideal para la estabilidad del core y puede generar tensión innecesaria en la zona lumbar en este tipo de ejercicio de equilibrio. Una ejecución óptima requeriría una mayor activación del core para mantener la columna más alineada y protegida.
drag_curl.png;"Biomecánica: La postura del modelo no corresponde con la ejecución real estándar del ""drag curl"". La imagen muestra una posición de bisagra de cadera (hip hinge) típica de un peso muerto rumano o un remo con barra, no la posición inicial erguida requerida para un curl de arrastre."
drop_push.png;BIOMECÁNICA/ANATOMÍA CRÍTICA. La postura exhibe una notable hiperextensión lumbar (arqueo excesivo de la espalda baja) y una caída de las caderas, lo cual no corresponde a la ejecución estándar correcta de una flexión de brazos (push-up) que requiere una columna vertebral neutra. Esta incoherencia biomecánica compromete la integridad de la columna y reduce la activación del core, constituyendo un fallo físico en la técnica del ejercicio.
